41949	41373	41174	39947	40112	38818	38998	38747	38236	37880	38733	37954	38579	37553	36715	37187	38073	38372	40138	41745	44258	46641	48087	50716	53083	54960	57398	58662	60384	60070	58604	57718	56973	55784	54067	53842	52632	51443	50885	50021	50376	48779	50455	50160	51288	50704	50753	48740	48652	47454	45559	43105	40858	39786	38759	37508	38112	37722	37242	36521	36048	35408	35780	34647	34155	33148	33601	33259	32820	32183	30995	31744	30345	25683	24182	23353	23056	22969	24406	23614	22878	21289	20221	18322	17259	14991	13008	11318	9619	7751	6602	5323	3883	2910	2122	1451	997	627	445	587	0
40333	42052	41758	41655	40343	40574	39279	39419	39173	38721	38335	39178	38299	39034	37950	37236	37783	38525	38860	40898	42351	44853	47520	49053	51754	54295	56104	58471	59611	61264	60900	59363	58180	57461	56293	54404	54090	52855	51642	50982	50187	50483	48829	50419	50178	51226	50594	50646	48595	48500	47234	45343	42940	40628	39567	38498	37196	37819	37371	36907	36205	35786	35017	35445	34354	33827	32777	33218	32916	32476	31722	30602	31210	29752	25126	23612	22804	22367	22271	23513	22571	21769	20099	18891	17036	15874	13571	11649	9878	8327	6559	5445	4287	3053	2210	1575	1096	712	441	653	0
39975	40422	42278	42064	41900	40843	40921	39515	39735	39463	39004	38703	39456	38649	39270	38331	37785	38206	39109	39678	41479	42926	45603	48374	50074	52916	55329	57099	59354	60375	61891	61505	59747	58544	57731	56520	54562	54220	52939	51739	51085	50175	50430	48774	50355	50108	51121	50387	50569	48352	48335	47014	45167	42676	40369	39314	38206	36866	37492	36986	36573	35815	35400	34620	35081	33994	33492	32407	32855	32431	32045	31265	30070	30742	29148	24563	23062	22095	21667	21462	22602	21480	20584	18837	17610	15639	14438	12132	10286	8600	7121	5432	4417	3444	2349	1677	1181	789	505	726	0
39789	40204	40595	42591	42350	42197	41079	41200	39774	39997	39815	39317	38938	39836	38968	39611	38886	38054	38658	39743	40197	42106	43648	46423	49184	51090	53968	56307	57868	60122	60969	62350	61865	60082	58750	58010	56616	54670	54284	53022	51831	51110	50176	50411	48652	50285	50002	50995	50212	50343	48150	48049	46753	44954	42392	40059	38997	37855	36582	37205	36628	36257	35353	35018	34271	34724	33640	33152	32028	32424	31977	31554	30701	29509	30104	28472	23901	22371	21433	20938	20546	21483	20294	19298	17527	16189	14174	12918	10633	8849	7215	5866	4424	3540	2712	1781	1238	814	548	862	0
40095	39850	40171	40577	42568	42179	42166	41074	41323	39886	40108	39917	39445	39024	39933	39238	39862	39026	38283	39193	39969	40512	42495	44039	46819	49762	51615	54422	56688	58260	60357	61193	62506	61892	60124	58695	58053	56589	54675	54228	52904	51695	50956	50092	50216	48539	50022	49795	50723	49975	49997	47829	47759	46378	44533	42063	39671	38544	37458	36183	36786	36296	35839	34913	34619	33915	34366	33280	32751	31634	31982	31507	31033	30119	28893	29474	27718	23195	21695	20677	20036	19522	20323	19002	17906	16094	14688	12602	11397	9227	7501	5930	4692	3474	2744	2067	1312	894	547	932	0
38946	40042	39752	40071	40503	42364	42095	42085	41167	41317	39908	40190	39953	39477	39125	40067	39492	39989	39245	38682	39554	40208	40759	42932	44485	47379	50223	52109	54955	57033	58607	60505	61354	62542	61915	60044	58660	57864	56447	54572	54043	52800	51550	50876	49951	50058	48359	49815	49547	50428	49691	49639	47480	47427	46012	44174	41669	39218	38155	37061	35842	36478	35813	35377	34541	34233	33556	33974	32886	32342	31216	31482	30985	30492	29508	28225	28710	27018	22451	20913	19840	19109	18456	19093	17709	16454	14564	13107	11104	9896	7798	6213	4764	3719	2707	2071	1500	927	615	964	0
38062	38995	39950	39739	39989	40212	42356	42209	42095	41333	41482	40087	40304	40125	39637	39333	40323	39705	40352	39667	39180	39936	40719	41407	43559	45228	47913	50836	52650	55494	57370	58784	60727	61584	62799	61986	60089	58637	57857	56395	54527	53961	52786	51502	50851	49882	49944	48185	49674	49320	50224	49427	49445	47263	47031	45762	43855	41335	38956	37858	36765	35601	36071	35402	35061	34254	33937	33318	33587	32560	32016	30811	31071	30495	29930	28914	27503	27911	26168	21632	20040	18968	18139	17339	17775	16322	15031	13087	11676	9657	8397	6408	5040	3812	2891	2033	1538	1056	672	1067	0
37846	38459	39017	40042	39772	39773	40264	42491	42445	42327	41560	41755	40265	40601	40391	39887	39714	40538	40112	40855	40261	39718	40681	41551	42219	44477	46157	48736	51617	53408	56050	57900	59277	61098	61887	63021	62095	60231	58801	57907	56424	54553	53951	52774	51455	50821	49775	49876	48070	49522	49196	50006	49141	49214	47027	46743	45413	43530	41043	38666	37482	36527	35222	35703	35058	34746	33937	33643	32984	33213	32165	31561	30417	30543	29932	29317	28234	26724	27063	25298	20765	19092	18022	17053	16179	16446	14875	13479	11616	10095	8232	6951	5163	4007	2953	2148	1479	1125	732	1149	0
37673	38097	38532	39121	40078	39408	39904	40374	42590	42608	42508	41722	41905	40471	40840	40624	40253	39948	41003	40685	41390	40873	40434	41434	42540	43261	45424	47131	49675	52532	54161	56507	58308	59807	61562	62260	63281	62270	60397	58926	58041	56467	54605	54038	52699	51421	50770	49685	49762	47913	49406	48942	49773	48896	48936	46742	46440	45098	43220	40745	38372	37227	36145	34836	35349	34763	34438	33603	33339	32636	32858	31744	31126	29958	29986	29355	28683	27530	25984	26190	24299	19826	18047	17022	15953	14976	14971	13342	11998	10205	8624	6834	5679	4170	3179	2236	1625	1062	799	1272	0
34953	35038	36952	37728	38454	39720	39557	40230	40738	42837	42820	42674	42025	42132	40522	41017	40814	40541	40288	41726	41492	42419	42166	42138	43118	44086	44878	47102	48502	50915	53659	55160	57650	59303	60535	62103	62624	63734	62628	60773	59346	58081	56798	54898	54398	52882	51500	50810	49605	49639	47699	49140	48801	49658	48704	48544	46377	46056	44677	42637	40375	37838	36798	35821	34378	34918	34455	33949	33251	32961	32239	32413	31508	30729	29564	29510	28903	28021	26921	25434	25529	23381	19068	17379	16091	15003	13892	13852	12220	10792	9011	7385	5814	4765	3462	2513	1772	1223	795	1370	0
34869	35159	35400	37209	38017	38668	39944	39726	40537	41066	43074	43099	43049	42332	42451	40851	41372	41125	41010	40911	42637	42354	43361	43259	43301	44364	45329	46120	48194	49665	51903	54678	55975	58389	60011	61070	62710	63094	64211	63105	61133	59639	58419	57100	55105	54518	52978	51504	50837	49580	49665	47688	49003	48703	49565	48621	48336	46097	45808	44430	42387	40092	37526	36480	35459	34064	34565	34112	33520	32910	32483	31747	31891	31008	30132	28901	28849	28098	27240	26051	24424	24365	22192	18046	16217	14857	13689	12551	12353	10683	9319	7534	6116	4682	3777	2642	1861	1288	879	1506	0
34819	35074	35498	35693	37403	38253	38880	40148	39954	40736	41321	43272	43269	43273	42637	42667	41262	41579	41625	41685	41816	43474	43259	44393	44305	44552	45536	46574	47251	49248	50627	52677	55453	56593	58920	60503	61468	63053	63320	64501	63333	61344	59761	58579	57214	55205	54553	52999	51519	50715	49494	49528	47533	48814	48538	49326	48325	48077	45817	45493	44151	42132	39781	37167	36165	35158	33733	34260	33793	33203	32534	32076	31329	31405	30498	29559	28251	28159	27317	26393	25052	23440	23202	20925	16848	14945	13591	12347	11122	10863	9188	7821	6201	4941	3643	2847	1974	1326	927	1604	0
35586	34908	35387	35606	35953	37653	38396	39089	40357	40177	40975	41501	43450	43463	43461	42880	42958	41558	42024	42261	42477	42681	44259	44237	45437	45403	45597	46681	47593	48306	50158	51336	53413	55971	57024	59396	60882	61883	63284	63580	64674	63460	61482	59921	58627	57351	55189	54573	52957	51458	50689	49362	49376	47371	48651	48300	49093	48030	47812	45502	45179	43835	41818	39397	36796	35833	34827	33426	33915	33477	32824	32111	31632	30867	30920	29919	28943	27609	27413	26497	25489	24051	22394	21964	19652	15666	13676	12368	11047	9764	9414	7752	6513	5112	3969	2868	2162	1480	950	1758	0
35207	35628	35099	35587	35789	36122	37804	38543	39255	40528	40307	41164	41653	43651	43671	43677	43240	43225	42040	42719	42911	43095	43374	45074	45026	46364	46505	46543	47578	48426	48974	50835	51866	53990	56386	57289	59766	61199	62080	63404	63762	64783	63632	61529	59985	58674	57421	55179	54488	52792	51345	50531	49239	49206	47206	48434	48076	48819	47728	47481	45156	44845	43482	41480	39039	36429	35506	34545	33140	33588	33114	32447	31717	31204	30412	30373	29326	28298	26945	26657	25575	24464	22956	21183	20664	18294	14404	12403	11119	9740	8463	8001	6463	5293	4133	3068	2188	1611	1085	1912	0
35467	35447	35923	35262	35766	35934	36316	38045	38759	39454	40703	40458	41371	41882	43889	43948	44006	43433	43666	42654	43461	43555	43758	44181	45843	46013	47358	47561	47735	48559	49326	49820	51413	52368	54416	56820	57601	60073	61381	62270	63619	63927	64888	63731	61651	60082	58704	57411	55180	54449	52681	51217	50388	49009	49017	46976	48129	47777	48478	47406	47168	44873	44503	43138	41065	38726	36145	35249	34209	32808	33234	32738	32047	31253	30722	29894	29768	28635	27601	26163	25815	24656	23478	21844	19955	19191	16927	13121	11139	9846	8460	7256	6701	5338	4302	3260	2400	1678	1216	2243	0
36183	35461	35917	36290	35647	36124	36213	36677	38400	39081	39775	40970	40830	41641	42214	44210	44323	44315	43929	44538	43643	44418	44645	45121	45610	47445	47728	49103	49216	49266	49985	50524	51018	52387	53266	55071	57590	58223	60691	61959	62732	64029	64307	65336	64057	61851	60270	58867	57531	55246	54419	52611	51070	50244	48901	48742	46761	47850	47501	48163	47082	46893	44533	44176	42786	40723	38450	35846	34935	33894	32497	32835	32338	31593	30762	30235	29321	29118	27994	26804	25355	24868	23538	22279	20609	18679	17758	15443	11807	9917	8575	7222	6130	5512	4288	3368	2527	1841	1248	2566	0
36961	36733	36150	36379	36763	36152	36555	36667	37135	38889	39496	40178	41400	41288	41977	42539	44651	44711	44947	44854	45760	44705	45701	46145	46876	47371	49476	49978	51117	50999	50852	51500	51976	52268	53455	54264	55980	58488	59081	61331	62674	63435	64641	64770	65858	64492	62235	60648	59205	57755	55406	54529	52692	51150	50242	48767	48705	46628	47650	47272	47892	46824	46566	44241	43843	42487	40415	38177	35555	34622	33574	32142	32462	31935	31137	30229	29669	28704	28504	27255	25953	24461	23822	22455	21002	19162	17316	16216	13908	10534	8598	7359	6062	4984	4458	3407	2585	1895	1384	2885	0
37639	37310	37211	36531	36678	37106	36496	36873	37010	37485	39219	39830	40503	41689	41576	42239	42919	44982	45329	45846	45895	46669	45758	47096	47555	48448	49084	51265	51685	52654	52419	52077	52656	52958	53166	54300	54933	56611	59041	59618	61805	63169	63893	65047	65159	66245	64817	62442	60899	59328	57869	55449	54598	52677	51102	50103	48600	48540	46437	47462	46993	47648	46546	46249	43938	43527	42151	40007	37845	35269	34277	33210	31745	31990	31449	30594	29623	29033	28052	27798	26404	25041	23462	22669	21196	19632	17785	15814	14589	12349	9157	7320	6152	4947	3948	3513	2624	1962	1421	3311	0
38083	38440	38136	37932	37280	37264	37670	36915	37201	37392	39722	39822	40338	41066	42249	42144	42685	43380	45604	46427	47151	47061	48150	47603	48863	49666	50680	51139	53139	53212	53953	53315	52681	52948	53273	53117	54477	55129	56806	59304	60128	62263	63705	64404	65484	65514	66769	65175	62720	60991	59403	57878	55471	54352	52523	50890	49810	48426	48133	46103	47166	46618	47205	46116	45891	43451	43078	41714	39646	37442	34885	33881	32758	31291	31525	30956	30018	29030	28362	27262	26940	25403	23912	22236	21268	19721	18024	16117	14105	12764	10517	7535	5867	4862	3742	2880	2337	1656	1115	739	1114
38002	39918	38889	38518	38208	37604	37581	37924	37225	37538	37683	40066	40128	40599	41352	42535	42434	42921	44028	46501	47400	48114	48060	49396	48962	50287	51291	52367	52673	54524	54558	55120	54343	53574	53858	54119	53805	55203	55677	57339	59771	60630	62590	64059	64704	65759	65719	66983	65310	62884	61080	59469	57870	55417	54264	52411	50726	49634	48178	47921	45853	46894	46288	46864	45753	45495	43095	42751	41370	39298	37115	34507	33533	32355	30899	31019	30404	29429	28401	27624	26422	26040	24433	22764	21083	19921	18291	16490	14582	12654	11159	8957	6337	4826	3886	2960	2174	1696	1163	742	1179
38489	39399	40365	39290	38799	38512	37989	37878	38225	37500	37816	38017	40306	40381	40948	41674	42833	42705	43648	44928	47366	48286	49079	49307	50819	50334	52056	52940	53837	53951	55733	55760	56053	55159	54495	54634	54825	54469	55759	56210	57761	60199	61034	63031	64397	65044	66043	65976	67141	65433	62936	61118	59457	57851	55337	54169	52254	50552	49403	48028	47633	45600	46605	45973	46424	45347	45153	42742	42406	40978	38896	36782	34135	33105	31929	30460	30503	29809	28806	27672	26831	25503	25003	23207	21518	19741	18459	16705	14929	12946	10994	9526	7485	5156	3842	2970	2183	1547	1181	747	1167
39495	40057	39956	40738	39718	39258	38889	38385	38322	38657	37941	38274	38398	40739	40728	41312	42046	43220	43664	44691	46002	48441	49422	50518	51004	52612	52117	53910	54673	55373	55323	57102	56924	57141	56099	55440	55518	55663	55197	56417	56869	58281	60737	61537	63418	64796	65406	66348	66256	67361	65637	63096	61267	59564	57801	55271	54111	52091	50348	49202	47801	47356	45331	46370	45606	45989	45006	44838	42392	42043	40613	38500	36380	33728	32672	31484	29999	29883	29140	28131	26890	25929	24497	23860	22013	20197	18261	16901	15082	13285	11260	9388	7988	6022	4056	2959	2190	1619	1073	806	1221
40691	40560	40603	40319	41184	40110	39749	39301	38774	38677	39006	38264	38643	38733	41052	41032	41714	42396	44026	44625	45560	46876	49553	50811	51992	52563	54479	54059	55652	56390	56764	56631	58304	58011	58132	56912	56221	56287	56289	55877	56921	57440	58865	61241	61979	63808	65132	65625	66710	66470	67563	65773	63167	61258	59508	57728	55197	53922	51933	50174	48991	47589	47072	45063	45971	45223	45642	44687	44477	42058	41669	40252	38079	35944	33303	32182	30975	29447	29214	28460	27341	26003	24936	23457	22674	20669	18827	16771	15342	13358	11703	9694	7893	6605	4833	3170	2251	1577	1153	742	1253
41191	41686	40946	40947	40604	41569	40507	40129	39656	39177	39058	39349	38625	38987	39113	41412	41380	42103	43312	45048	45624	46464	48059	50934	52270	53683	54402	56231	55779	57178	57729	58072	57660	59264	58946	58883	57573	56914	56831	56839	56429	57505	57929	59300	61613	62314	64108	65417	65854	66851	66566	67719	65727	63127	61173	59392	57587	55041	53683	51661	49859	48702	47217	46721	44600	45518	44759	45237	44312	44094	41702	41224	39783	37650	35416	32824	31591	30335	28807	28484	27660	26397	25060	23783	22200	21358	19149	17264	15149	13641	11690	9969	8097	6356	5217	3660	2320	1603	1085	760	1272
